Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Age,embryo,Genotype,source_name,tissue
SRR6461596,RNA-Seq,43,145984914,PRJNA429574,SAMN08349699,101251717,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551800,GSM2929853,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929853,SRP128877,embryonic day 5.5,embryo 11,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461607,RNA-Seq,43,127251491,PRJNA429574,SAMN08349688,88764454,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3551811,GSM2929864,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929864,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461608,RNA-Seq,43,78178816,PRJNA429574,SAMN08349687,68352961,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3551812,GSM2929865,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929865,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461621,RNA-Seq,43,53751892,PRJNA429574,SAMN08349533,46419082,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551825,GSM2929878,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929878,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461623,RNA-Seq,43,174103173,PRJNA429574,SAMN08349531,119642133,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551827,GSM2929880,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929880,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461659,RNA-Seq,43,146350113,PRJNA429574,SAMN08349868,100141257,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551863,GSM2929916,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929916,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461665,RNA-Seq,43,153234241,PRJNA429574,SAMN08349862,104827727,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551869,GSM2929922,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929922,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461667,RNA-Seq,43,109536609,PRJNA429574,SAMN08349859,76028525,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551871,GSM2929924,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929924,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461669,RNA-Seq,43,138339557,PRJNA429574,SAMN08349471,95330560,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551873,GSM2929926,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929926,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461675,RNA-Seq,43,70858238,PRJNA429574,SAMN08349465,50060532,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551879,GSM2929932,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929932,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461680,RNA-Seq,43,128087411,PRJNA429574,SAMN08349564,90231270,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551884,GSM2929937,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929937,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461692,RNA-Seq,43,107957692,PRJNA429574,SAMN08349552,75144980,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551896,GSM2929949,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929949,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461704,RNA-Seq,43,101046603,PRJNA429574,SAMN08349477,70490969,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551908,GSM2929961,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929961,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461725,RNA-Seq,43,179788203,PRJNA429574,SAMN08349497,183030334,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551929,GSM2929982,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929982,SRP128877,embryonic day 5.5,embryo 11,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461729,RNA-Seq,43,61986951,PRJNA429574,SAMN08349493,63421174,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551933,GSM2929986,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929986,SRP128877,embryonic day 5.5,embryo 11,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461744,RNA-Seq,43,347772562,PRJNA429574,SAMN08349607,359218140,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551948,GSM2930001,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930001,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461751,RNA-Seq,43,33498806,PRJNA429574,SAMN08349602,34510800,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551955,GSM2930008,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930008,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461764,RNA-Seq,43,90419153,PRJNA429574,SAMN08349589,92076189,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551968,GSM2930021,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930021,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461779,RNA-Seq,43,44185510,PRJNA429574,SAMN08349995,45177724,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551983,GSM2930036,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930036,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461781,RNA-Seq,43,298053382,PRJNA429574,SAMN08349993,292760284,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551985,GSM2930038,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930038,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461783,RNA-Seq,43,120711062,PRJNA429574,SAMN08349991,128242926,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551987,GSM2930040,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930040,SRP128877,embryonic day 6.25,embryo 4,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461184,RNA-Seq,43,56249117,PRJNA429574,SAMN08349332,61414739,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551388,GSM2929441,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929441,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461213,RNA-Seq,43,116647390,PRJNA429574,SAMN08349431,126972799,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3551417,GSM2929470,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929470,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461240,RNA-Seq,43,373095907,PRJNA429574,SAMN08349360,394728432,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551444,GSM2929497,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929497,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461241,RNA-Seq,43,236746304,PRJNA429574,SAMN08349359,255949832,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551445,GSM2929498,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929498,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461249,RNA-Seq,43,123992177,PRJNA429574,SAMN08349351,89165527,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551453,GSM2929506,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929506,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461267,RNA-Seq,43,171146106,PRJNA429574,SAMN08349320,123920180,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3551471,GSM2929524,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929524,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461308,RNA-Seq,43,24226028,PRJNA429574,SAMN08349400,17897868,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551512,GSM2929565,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929565,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461426,RNA-Seq,43,60045673,PRJNA429574,SAMN08349827,44040446,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551630,GSM2929683,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929683,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461438,RNA-Seq,43,163439345,PRJNA429574,SAMN08349815,118126557,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551642,GSM2929695,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929695,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461441,RNA-Seq,43,189182628,PRJNA429574,SAMN08349812,135363752,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3551645,GSM2929698,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929698,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461451,RNA-Seq,43,167265614,PRJNA429574,SAMN08349677,119669680,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551655,GSM2929708,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929708,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461505,RNA-Seq,43,77073716,PRJNA429574,SAMN08349799,53950741,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551709,GSM2929762,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929762,SRP128877,embryonic day 5.25,embryo 20,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461533,RNA-Seq,43,280143538,PRJNA429574,SAMN08349718,272289890,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551737,GSM2929790,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929790,SRP128877,embryonic day 5.5,embryo 15,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461553,RNA-Seq,43,88410279,PRJNA429574,SAMN08349644,91634627,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551757,GSM2929810,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929810,SRP128877,embryonic day 5.5,embryo 2,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461616,RNA-Seq,43,98863880,PRJNA429574,SAMN08349538,68882385,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551820,GSM2929873,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929873,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461629,RNA-Seq,43,220528510,PRJNA429574,SAMN08349525,149996495,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551833,GSM2929886,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929886,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461673,RNA-Seq,43,146863963,PRJNA429574,SAMN08349467,100826588,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3551877,GSM2929930,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929930,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461693,RNA-Seq,43,114750488,PRJNA429574,SAMN08349551,79737149,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551897,GSM2929950,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929950,SRP128877,,,,,
SRR6461709,RNA-Seq,43,140275976,PRJNA429574,SAMN08349472,97933269,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551913,GSM2929966,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929966,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461748,RNA-Seq,43,125775903,PRJNA429574,SAMN08349605,126568968,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551952,GSM2930005,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930005,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461749,RNA-Seq,43,377764503,PRJNA429574,SAMN08349604,361468694,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551953,GSM2930006,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930006,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461752,RNA-Seq,43,69057398,PRJNA429574,SAMN08349601,70536214,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551956,GSM2930009,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930009,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461761,RNA-Seq,43,70496350,PRJNA429574,SAMN08349592,71299135,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551965,GSM2930018,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930018,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461768,RNA-Seq,43,353045007,PRJNA429574,SAMN08349585,342498115,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3551972,GSM2930025,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930025,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461769,RNA-Seq,43,84653627,PRJNA429574,SAMN08349584,85703150,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551973,GSM2930026,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930026,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461898,RNA-Seq,43,126880272,PRJNA429574,SAMN08350030,127115578,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552102,GSM2930155,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930155,SRP128877,embryonic day 6.25,embryo 9,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462069,RNA-Seq,43,173094350,PRJNA429574,SAMN08350002,180220416,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552273,GSM2930326,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930326,SRP128877,embryonic day 6.25,embryo 25,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462268,RNA-Seq,43,218754244,PRJNA429574,SAMN08350304,235475942,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552472,GSM2930525,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930525,SRP128877,embryonic day 6.5,embryo 8,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462269,RNA-Seq,43,369054294,PRJNA429574,SAMN08350303,390262800,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552473,GSM2930526,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930526,SRP128877,embryonic day 6.5,embryo 8,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462314,RNA-Seq,43,248273572,PRJNA429574,SAMN08350155,174714109,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552518,GSM2930571,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930571,SRP128877,embryonic day 6.5,embryo 10,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462772,RNA-Seq,43,104342854,PRJNA429574,SAMN08350961,122561382,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552976,GSM2931029,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931029,SRP128877,,,,,
SRR6462036,RNA-Seq,43,123582860,PRJNA429574,SAMN08349970,129875346,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552240,GSM2930293,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930293,SRP128877,embryonic day 6.25,embryo 24,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462037,RNA-Seq,43,192676421,PRJNA429574,SAMN08349969,200169561,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552241,GSM2930294,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930294,SRP128877,embryonic day 6.25,embryo 24,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462102,RNA-Seq,43,79866308,PRJNA429574,SAMN08350277,85071754,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552306,GSM2930359,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930359,SRP128877,embryonic day 6.25,embryo 25,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462220,RNA-Seq,43,87539185,PRJNA429574,SAMN08349965,96835496,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552424,GSM2930477,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930477,SRP128877,,,,,
SRR6462263,RNA-Seq,43,143726898,PRJNA429574,SAMN08350309,155528796,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552467,GSM2930520,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930520,SRP128877,embryonic day 6.5,embryo 8,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462287,RNA-Seq,43,49624365,PRJNA429574,SAMN08350182,36670764,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552491,GSM2930544,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930544,SRP128877,embryonic day 6.5,embryo 10,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462315,RNA-Seq,43,49722405,PRJNA429574,SAMN08350162,36902970,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552519,GSM2930572,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930572,SRP128877,embryonic day 6.5,embryo 10,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462372,RNA-Seq,43,115029687,PRJNA429574,SAMN08350514,86163413,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552576,GSM2930629,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930629,SRP128877,,,,,
SRR6462531,RNA-Seq,43,210639112,PRJNA429574,SAMN08350690,236213256,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552735,GSM2930788,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930788,SRP128877,embryonic day 6.5,embryo 28,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
